poi_name,category,source_keyword,address,distance,lat,lng,telephone,pet_friendly_status,confidence_level,evidence_source,evidence_text,suitable_pet_size,space_type,crowd_level,pet_stress_level,risk_note,transaction_action,route_role
南京莫愁湖景区-游客咨询处,公司企业;公司,莫愁湖 公园,水西门大街132号南京莫愁湖景区,1765,32.043612,118.76554,,待确认,低,百度地图 Place API + 轻量关键词规则,开放空间或街区类 POI，需人工确认携宠规则,待确认,待确认,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,候选节点
南京莫愁湖景区-自动售卖机,购物;其他,莫愁湖 公园,水西门大街132号南京莫愁湖景区,1409,32.038078,118.7697,,待确认,低,百度地图 Place API + 轻量关键词规则,开放空间或街区类 POI，需人工确认携宠规则,待确认,待确认,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,候选节点
南京莫愁湖景区-休息亭,生活服务,莫愁湖 公园,水西门大街132号南京莫愁湖景区,1815,32.039069,118.765051,,待确认,低,百度地图 Place API + 轻量关键词规则,开放空间或街区类 POI，需人工确认携宠规则,待确认,待确认,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,候选节点
园中园公寓-2幢,房地产;内部楼栋,莫愁湖 公园,江苏省南京市建邺区莫愁湖西路园中园公寓(莫愁湖公园西),1973,32.03926,118.763328,,待确认,低,百度地图 Place API + 轻量关键词规则,开放空间或街区类 POI，需人工确认携宠规则,待确认,待确认,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,候选节点
锦江之星(南京莫愁湖云锦路地铁站店),酒店;其他,莫愁湖 公园,水西门大街茶南小区拓园5幢24号,2765,32.040224,118.754795,(025)86601777,待确认,低,百度地图 Place API + 轻量关键词规则,开放空间或街区类 POI，需人工确认携宠规则,待确认,待确认,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,候选节点
快鱼(夫子庙步行街店),购物;商铺,夫子庙 步行街,夫子庙贡院西街69号,1834,32.028095,118.79545,4006699588,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
林耀荟广场(夫子庙步行街店),购物;商铺,夫子庙 步行街,教敷营38号,1649,32.028652,118.792844,(025)84445857,待确认,低,百度地图 Place API + 轻量关键词规则,开放空间或街区类 POI，需人工确认携宠规则,小型犬/中型犬,开放空间,中,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
全季酒店(南京夫子庙步行街店),酒店,夫子庙 步行街,夫子庙瞻园路21号3楼,1908,32.025918,118.79258,(025)85893288,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
夫子庙步行街,购物;其他,夫子庙 步行街,江苏省南京市秦淮区瞻园路7号,1854,32.02782,118.795358,(025)52219286,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
谢馥春(夫子庙步行街店),购物;商铺,夫子庙 步行街,大石坝街79-3号,2176,32.02476,118.796057,18651866271,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
你好酒店(南京夫子庙步行街店),酒店,夫子庙 步行街,瞻园路29号,1925,32.025502,118.79191,(025)52213080,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
老北京布鞋(夫子庙步行街店),购物;商铺,夫子庙 步行街,夫子庙瞻园路9号奥特莱斯商场(瞻园店)1F层,1905,32.026141,118.793067,,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
长银礼品(夫子庙步行街店),购物;商铺,夫子庙 步行街,夫子庙西市5号,1920,32.026881,118.794939,13851649273,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
如家睿柏·云酒店(南京夫子庙景区步行街店),酒店,夫子庙 步行街,大石坝街71号,2160,32.025339,118.796831,(025)69771991,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
夫子庙步行街-西二出入口,出入口;门,夫子庙 步行街,南京市秦淮区瞻园路7号附近,2030,32.025575,118.794641,,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
夫子庙步行街-北出入口,出入口,夫子庙 步行街,南京市秦淮区夫子庙贡院西街53号南京夫子庙步行街,1771,32.028669,118.795247,,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
妃小姐服饰(夫子庙步行街店),购物;商铺,夫子庙 步行街,建康路106-7号,1739,32.029396,118.795796,,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
朱氏鸭铺(夫子庙步行街店),美食;其他,夫子庙 步行街,贡院街与夫子庙步行街交叉口西北20米,2014,32.026081,118.795314,19951984293,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
泮池游船码头,交通设施;港口,夫子庙 步行街,南京市秦淮区夫子庙景区步行街与夫子庙步行街交叉口东50米,2035,32.026182,118.795925,(025)52300870,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,待确认,待确认,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,候选节点
熙南里文化街区,购物;其他,夫子庙 步行街,江苏省南京市秦淮区中山南路熙南里街区9号,1201,32.031203,118.787961,"(025)86882617,(0258)6629178",待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
建康路/夫子庙步行街(路口),购物;其他,夫子庙 步行街,南京市秦淮区建康路南京市夫子庙小学南侧,1786,32.02977,118.797053,,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
石友堂(夫子庙步行街店),购物;商铺,夫子庙 步行街,南京市秦淮区夫子庙步行街一品嘉园西南2门西北侧约60米,2170,32.02494,118.79629,17705198668,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
王品牛排(南京中山南路店),美食;外国餐厅,夫子庙 步行街,中山南路熙南里商业街区9号,1201,32.031408,118.788666,17312145503,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,待确认,待确认,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,候选节点
状元郎主题馆(夫子庙步行街店),购物;商铺,夫子庙 步行街,贡院街97号,2032,32.027204,118.797535,(025)86772960,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
聚贤楼-地下停车场,交通设施;停车场,夫子庙 步行街,南京市秦淮区瞻园路夫子庙步行街,1995,32.025863,118.794478,,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,待确认,待确认,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,候选节点
恒爱珍珠(夫子庙步行街店),购物;商铺,夫子庙 步行街,夫子庙东市22号-8,1968,32.02686,118.795833,(025)68225099,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
墨云轩(夫子庙步行街店),购物;商铺,夫子庙 步行街,夫子庙西市7号-1,1913,32.026905,118.794863,,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
夫子庙步行街,道路,夫子庙 步行街,江苏省南京市秦淮区,1912,32.025845,118.795156,,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
老门东步行街,购物;其他,夫子庙 步行街,江苏省南京市秦淮区东步行街131号,2687,32.018923,118.794281,(025)58776699,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
泸溪河桃酥(秦淮夫子庙一店),美食;蛋糕甜品店,夫子庙 步行街,建康路70号,1657,32.0291,118.793851,,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,待确认,待确认,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,候选节点
盈嘉大厦,房地产;写字楼,夫子庙 步行街,南京市秦淮区中山南路369号（三山街地铁站3号口步行130米）,1428,32.029205,118.788481,,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,待确认,待确认,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,候选节点
平江府路/夫子庙步行街(路口),道路;路口,夫子庙 步行街,江苏省南京市秦淮区,1835,32.029633,118.79764,,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
夫子庙步行街-东一出入口,出入口;门,夫子庙 步行街,南京市秦淮区夫子庙贡院西街53号南京夫子庙步行街,2018,32.028066,118.798504,,待确认,低,百度地图 Place API + 轻量关键词规则,未命中明确宠物友好证据,小型犬/中型犬,商业街区,高,中,携宠规则需出发前确认；高峰期人流较大，建议全程牵引并避开 16:00-18:00,出发前确认,散步/休息节点
